$type,id,url,commonName,placeType,lat,lon
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_158,/Place/BikePoints_158,"Trebovir Road, Earl's Court",BikePoint,51.490853,-0.19617
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_160,/Place/BikePoints_160,"Waterloo Place, St. James's",BikePoint,51.506633,-0.131773
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_161,/Place/BikePoints_161,"Guildhouse Street, Victoria",BikePoint,51.492345,-0.141334
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_162,/Place/BikePoints_162,"Southampton Place, Holborn",BikePoint,51.517606,-0.121328
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_163,/Place/BikePoints_163,"Sloane Avenue, Knightsbridge",BikePoint,51.493184,-0.167894
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_164,/Place/BikePoints_164,"Cleveland Gardens, Bayswater",BikePoint,51.515607,-0.183118
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_165,/Place/BikePoints_165,"Orsett Terrace, Bayswater",BikePoint,51.517932,-0.183716
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_166,/Place/BikePoints_166,"Seville Street, Knightsbridge",BikePoint,51.501855,-0.159237
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_167,/Place/BikePoints_167,"Eccleston Place, Victoria",BikePoint,51.49395,-0.147624
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_168,/Place/BikePoints_168,"Argyll Road, Kensington",BikePoint,51.500401,-0.195455
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_169,/Place/BikePoints_169,"Porchester Place, Paddington",BikePoint,51.514746,-0.165164
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_170,/Place/BikePoints_170,"Hardwick Street, Clerkenwell",BikePoint,51.527842,-0.108068
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_171,/Place/BikePoints_171,"Collingham Gardens, Earl's Court",BikePoint,51.491615,-0.186753
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_172,/Place/BikePoints_172,"Sumner Place, South Kensington",BikePoint,51.491211,-0.173715
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_173,/Place/BikePoints_173,"Waterloo Road, South Bank",BikePoint,51.50486,-0.113001
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_175,/Place/BikePoints_175,"Worship Street, Shoreditch",BikePoint,51.521668,-0.079608
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_176,/Place/BikePoints_176,"Gloucester Terrace, Bayswater",BikePoint,51.517919,-0.188098
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_177,/Place/BikePoints_177,"Ashley Place, Victoria",BikePoint,51.49616,-0.140947
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_178,/Place/BikePoints_178,"Warwick Square, Pimlico",BikePoint,51.489856,-0.141923
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_181,/Place/BikePoints_181,"Belgrave Square, Belgravia",BikePoint,51.499412,-0.152317
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_182,/Place/BikePoints_182,"Bell Street , Marylebone",BikePoint,51.522029,-0.165842
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_183,/Place/BikePoints_183,"Riverlight North, Nine Elms",BikePoint,51.482362,-0.136123
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_184,/Place/BikePoints_184,"Portland Place, Marylebone",BikePoint,51.520715,-0.145211
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_185,/Place/BikePoints_185,"Alderney Street, Pimlico",BikePoint,51.488057,-0.140741
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_186,/Place/BikePoints_186,"South Wharf Road, Paddington",BikePoint,51.517335,-0.17581
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_187,/Place/BikePoints_187,"Queen's Gate (South), South Kensington",BikePoint,51.492479,-0.178433
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_188,/Place/BikePoints_188,"Nutford Place, Marylebone",BikePoint,51.516517,-0.164393
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_189,/Place/BikePoints_189,"Claremont Square, Angel",BikePoint,51.531666,-0.109914
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_190,/Place/BikePoints_190,"Rampayne Street, Pimlico",BikePoint,51.489975,-0.132845
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_191,/Place/BikePoints_191,"Hyde Park Corner, Hyde Park",BikePoint,51.503117,-0.15352
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_192,/Place/BikePoints_192,"Wardour Street, Soho",BikePoint,51.512515,-0.133201
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_193,/Place/BikePoints_193,"Bankside Mix, Bankside",BikePoint,51.505817,-0.100186
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_194,/Place/BikePoints_194,"Hop Exchange, The Borough",BikePoint,51.504627,-0.091773
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_195,/Place/BikePoints_195,"Milroy Walk, South Bank",BikePoint,51.507244,-0.106237
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_196,/Place/BikePoints_196,"Union Street, The Borough",BikePoint,51.503688,-0.098497
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_197,/Place/BikePoints_197,"Stamford Street, South Bank",BikePoint,51.505569,-0.111606
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_199,/Place/BikePoints_199,"Great Tower Street, Monument",BikePoint,51.510484,-0.082989
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_200,/Place/BikePoints_200,"LMU Commercial Road, Whitechapel",BikePoint,51.514924,-0.066078
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_201,/Place/BikePoints_201,"Dorset Square, Marylebone",BikePoint,51.522596,-0.161113
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_202,/Place/BikePoints_202,"Leman Street, Aldgate",BikePoint,51.512363,-0.069542
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_203,/Place/BikePoints_203,"West Smithfield Rotunda, Farringdon",BikePoint,51.518218,-0.100791
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_204,/Place/BikePoints_204,"Margery Street, Clerkenwell",BikePoint,51.526599,-0.112432
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_206,/Place/BikePoints_206,"New Road 1 , Whitechapel",BikePoint,51.518154,-0.062697
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_207,/Place/BikePoints_207,"Grosvenor Crescent, Belgravia",BikePoint,51.501352,-0.153194
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_208,/Place/BikePoints_208,"Mallory Street, Marylebone",BikePoint,51.525051,-0.166304
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_209,/Place/BikePoints_209,"Denyer Street, Knightsbridge",BikePoint,51.493583,-0.165101
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_210,/Place/BikePoints_210,"Hinde Street, Marylebone",BikePoint,51.516814,-0.151926
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_211,/Place/BikePoints_211,"Cadogan Place, Knightsbridge",BikePoint,51.494645,-0.158105
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_212,/Place/BikePoints_212,"Campden Hill Road, Notting Hill",BikePoint,51.506584,-0.199004
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_213,/Place/BikePoints_213,"Wellington Arch, Hyde Park",BikePoint,51.50274,-0.149569
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_214,/Place/BikePoints_214,"Endsleigh Gardens, Euston",BikePoint,51.526838,-0.130504
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_215,/Place/BikePoints_215,"Moorfields, Moorgate",BikePoint,51.519069,-0.088285
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_216,/Place/BikePoints_216,"Old Brompton Road, South Kensington",BikePoint,51.490945,-0.18119
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_217,/Place/BikePoints_217,"Wormwood Street, Liverpool Street",BikePoint,51.516154,-0.082422
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_218,/Place/BikePoints_218,"St. Luke's Church, Chelsea",BikePoint,51.489716,-0.170194
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_219,/Place/BikePoints_219,"Bramham Gardens, Earl's Court",BikePoint,51.490163,-0.190393
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_220,/Place/BikePoints_220,"Chelsea Green, Chelsea",BikePoint,51.490664,-0.166485
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_221,/Place/BikePoints_221,"Horseferry Road, Westminster",BikePoint,51.494816,-0.130458
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_222,/Place/BikePoints_222,"Knightsbridge, Hyde Park",BikePoint,51.502757,-0.155349
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_223,/Place/BikePoints_223,"Rodney Road , Walworth",BikePoint,51.491484,-0.09022
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_224,/Place/BikePoints_224,"Queensway, Kensington Gardens",BikePoint,51.51031,-0.187402
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_225,/Place/BikePoints_225,"Notting Hill Gate Station, Notting Hill",BikePoint,51.509353,-0.196422
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_226,/Place/BikePoints_226,"Charles II Street, West End",BikePoint,51.508446,-0.131961
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_227,/Place/BikePoints_227,"Great Percy Street, Clerkenwell",BikePoint,51.528915,-0.11548
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_228,/Place/BikePoints_228,"St. James's Square, St. James's",BikePoint,51.507424,-0.134621
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_229,/Place/BikePoints_229,"Whitehall Place, Strand",BikePoint,51.506543,-0.123179
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_230,/Place/BikePoints_230,"Poured Lines, Bankside",BikePoint,51.506692,-0.103137
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_231,/Place/BikePoints_231,"Queen's Gate (Central), South Kensington",BikePoint,51.493967,-0.178732
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_232,/Place/BikePoints_232,"Carey Street, Holborn",BikePoint,51.51501,-0.112753
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_233,/Place/BikePoints_233,"Pall Mall East, West End",BikePoint,51.50777,-0.130699
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_234,/Place/BikePoints_234,"Liverpool Road (N1 Centre), Angel",BikePoint,51.534504,-0.106992
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_235,/Place/BikePoints_235,"Kennington Road  , Vauxhall",BikePoint,51.495718,-0.110889
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_236,/Place/BikePoints_236,"Fashion Street, Whitechapel",BikePoint,51.51838,-0.073438
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_237,/Place/BikePoints_237,"Dock Street, Wapping",BikePoint,51.509786,-0.068161
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_238,/Place/BikePoints_238,"Frampton Street, Paddington",BikePoint,51.523353,-0.175116
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_239,/Place/BikePoints_239,"Warren Street Station, Euston",BikePoint,51.524438,-0.138019
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_242,/Place/BikePoints_242,"Beaumont Street, Marylebone",BikePoint,51.522008,-0.151359
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_243,/Place/BikePoints_243,"Gloucester Street, Pimlico",BikePoint,51.490962,-0.139625
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_244,/Place/BikePoints_244,"Earnshaw Street , Covent Garden",BikePoint,51.516118,-0.128585
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_245,/Place/BikePoints_245,"Grosvenor Road, Pimlico",BikePoint,51.485357,-0.142207
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_246,/Place/BikePoints_246,"Berry Street, Clerkenwell",BikePoint,51.522853,-0.099994
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_247,/Place/BikePoints_247,"St. John's Wood Church, The Regent's Park",BikePoint,51.530529,-0.167515
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_248,/Place/BikePoints_248,"Triangle Car Park, Hyde Park",BikePoint,51.506451,-0.170279
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_249,/Place/BikePoints_249,"Harper Road, The Borough",BikePoint,51.498597,-0.096191
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_250,/Place/BikePoints_250,"Royal Avenue 1, Chelsea",BikePoint,51.489932,-0.162727
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_251,/Place/BikePoints_251,"Brushfield Street, Liverpool Street",BikePoint,51.518908,-0.079249
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_253,/Place/BikePoints_253,"Shoreditch Park, Hoxton",BikePoint,51.534042,-0.086379
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_254,/Place/BikePoints_254,"Chadwell Street, Angel",BikePoint,51.530515,-0.106408
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_255,/Place/BikePoints_255,"Clifton Road, Maida Vale",BikePoint,51.525575,-0.179592
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_256,/Place/BikePoints_256,"Houghton Street, Strand",BikePoint,51.51362,-0.116764
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_257,/Place/BikePoints_257,"Westminster University, Marylebone",BikePoint,51.522481,-0.154907
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_258,/Place/BikePoints_258,"Kensington Gore, Knightsbridge",BikePoint,51.501432,-0.178656
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_259,/Place/BikePoints_259,"Bourne Street, Belgravia",BikePoint,51.490959,-0.153233
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_260,/Place/BikePoints_260,"Broadwick Street, Soho",BikePoint,51.513684,-0.13558
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_261,/Place/BikePoints_261,"Princes Square, Bayswater",BikePoint,51.513489,-0.191351
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_262,/Place/BikePoints_262,"LSBU (Borough Road), Elephant & Castle",BikePoint,51.498744,-0.103132
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_263,/Place/BikePoints_263,"St. Mary Axe, Aldgate",BikePoint,51.514225,-0.08066
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_264,/Place/BikePoints_264,"Tysoe Street, Clerkenwell",BikePoint,51.526443,-0.109256
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_265,/Place/BikePoints_265,"Southwick Street, Paddington",BikePoint,51.515953,-0.169249
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_266,/Place/BikePoints_266,"Queen's Gate (North), Kensington",BikePoint,51.501026,-0.180246
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_267,/Place/BikePoints_267,"Regency Street, Westminster",BikePoint,51.49206,-0.132224
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_268,/Place/BikePoints_268,"Belgrave Road, Victoria",BikePoint,51.493204,-0.144132
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_269,/Place/BikePoints_269,"Empire Square, The Borough",BikePoint,51.500823,-0.08974
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_270,/Place/BikePoints_270,"Kennington Lane Rail Bridge, Vauxhall",BikePoint,51.486343,-0.122492
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_271,/Place/BikePoints_271,"London Zoo,  The Regent's Park",BikePoint,51.535836,-0.156285
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_272,/Place/BikePoints_272,"Baylis Road, Waterloo",BikePoint,51.501444,-0.110699
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_273,/Place/BikePoints_273,"Belvedere Road 1, South Bank",BikePoint,51.506133,-0.114686
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_274,/Place/BikePoints_274,"Warwick Road, Olympia",BikePoint,51.496712,-0.205284
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_275,/Place/BikePoints_275,"Barbican Centre, Barbican",BikePoint,51.520044,-0.092176
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_276,/Place/BikePoints_276,"Lower Thames Street, Monument",BikePoint,51.509301,-0.084985
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_277,/Place/BikePoints_277,"Kensington Church Street, Kensington",BikePoint,51.503157,-0.191496
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_278,/Place/BikePoints_278,"Tooley Street, Bermondsey",BikePoint,51.503493,-0.07962
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_279,/Place/BikePoints_279,"North Wharf Road, Paddington",BikePoint,51.518622,-0.176645
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_280,/Place/BikePoints_280,"Royal Avenue 2, Chelsea",BikePoint,51.490083,-0.162418
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_281,/Place/BikePoints_281,"Smith Square, Westminster",BikePoint,51.495805,-0.127575
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_282,/Place/BikePoints_282,"Royal London Hospital, Whitechapel",BikePoint,51.518675,-0.06111
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_283,/Place/BikePoints_283,"Kingsway, Covent Garden",BikePoint,51.514409,-0.118478
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_284,/Place/BikePoints_284,"Lambeth North Station, Waterloo",BikePoint,51.49914,-0.112031
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_286,/Place/BikePoints_286,"St. John's Wood Road, St. John's Wood",BikePoint,51.527294,-0.174653
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_287,/Place/BikePoints_287,"Bedford Way, Bloomsbury",BikePoint,51.523673,-0.128377
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_288,/Place/BikePoints_288,"Elizabeth Bridge, Victoria",BikePoint,51.492369,-0.147478
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_289,/Place/BikePoints_289,"South Audley Street, Mayfair",BikePoint,51.50923,-0.151289
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_290,/Place/BikePoints_290,"St Mary's Hospital, Paddington",BikePoint,51.518268,-0.171103
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_291,/Place/BikePoints_291,"Claverton Street, Pimlico",BikePoint,51.484839,-0.138089
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_292,/Place/BikePoints_292,"Montpelier Street, Knightsbridge",BikePoint,51.498884,-0.165471
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_293,/Place/BikePoints_293,"Kensington Olympia Station, Olympia",BikePoint,51.498157,-0.209494
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_294,/Place/BikePoints_294,"St. George's Square, Pimlico",BikePoint,51.488226,-0.135635
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_295,/Place/BikePoints_295,"Swan Street, The Borough",BikePoint,51.500296,-0.092762
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_296,/Place/BikePoints_296,"Knaresborough Place, Earl's Court",BikePoint,51.493631,-0.190603
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_297,/Place/BikePoints_297,"Geraldine Street, Elephant & Castle",BikePoint,51.496127,-0.106
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_298,/Place/BikePoints_298,"Curlew Street, Shad Thames",BikePoint,51.502279,-0.074189
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_299,/Place/BikePoints_299,"Vincent Square, Westminster",BikePoint,51.493985,-0.136928
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_300,/Place/BikePoints_300,"Serpentine Car Park, Hyde Park",BikePoint,51.505014,-0.17306
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_301,/Place/BikePoints_301,"Marylebone Lane, Marylebone",BikePoint,51.514759,-0.148105
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_302,/Place/BikePoints_302,"Putney Pier, Wandsworth",BikePoint,51.466907,-0.216573
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_303,/Place/BikePoints_303,"Albert Gate, Hyde Park",BikePoint,51.502953,-0.158456
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_306,/Place/BikePoints_306,"Rathbone Street, Fitzrovia",BikePoint,51.518162,-0.135025
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_307,/Place/BikePoints_307,"Black Lion Gate, Kensington Gardens",BikePoint,51.509908,-0.187842
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_308,/Place/BikePoints_308,"Long Lane , Bermondsey",BikePoint,51.499075,-0.085666
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_309,/Place/BikePoints_309,"Embankment (Savoy), Strand",BikePoint,51.509631,-0.119047
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_310,/Place/BikePoints_310,"Black Prince Road, Vauxhall",BikePoint,51.490867,-0.116911
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_311,/Place/BikePoints_311,"Foley Street, Fitzrovia",BikePoint,51.519181,-0.140485
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_312,/Place/BikePoints_312,"Grove End Road, St. John's Wood",BikePoint,51.530889,-0.17677
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_313,/Place/BikePoints_313,"Wells Street, Fitzrovia",BikePoint,51.517344,-0.138072
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_314,/Place/BikePoints_314,"Tyers Gate, Bermondsey",BikePoint,51.500889,-0.083159
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_315,/Place/BikePoints_315,"The Tennis Courts, The Regent's Park",BikePoint,51.525367,-0.153463
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_316,/Place/BikePoints_316,"Warwick Row, Westminster",BikePoint,51.497998,-0.14296
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_317,/Place/BikePoints_317,"Dickens Square, Borough",BikePoint,51.496791,-0.093913
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_319,/Place/BikePoints_319,"Baldwin Street, St. Luke's",BikePoint,51.527025,-0.088542
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_320,/Place/BikePoints_320,"Queen Mother Sports Centre, Victoria",BikePoint,51.493573,-0.139956
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_321,/Place/BikePoints_321,"Bermondsey Street, Bermondsey",BikePoint,51.497855,-0.081608
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_322,/Place/BikePoints_322,"Palissy Street, Shoreditch",BikePoint,51.526293,-0.073955
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_323,/Place/BikePoints_323,"Clifton Street, Shoreditch",BikePoint,51.523196,-0.083067
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_324,/Place/BikePoints_324,"Ontario Street, Elephant & Castle",BikePoint,51.49652,-0.101384
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_325,/Place/BikePoints_325,"St. Martin's Street, West End",BikePoint,51.509087,-0.129697
